Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560872;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;0.0;0.0;1;33
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560872;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;0.0;0.0;1;33
4901428.0;276.504;2891205;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560925;EMPTY;560925;2010-11-29 23:00:00;1380;11;0;23;17280.0;17280.0;2;33
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_2;560925;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;0.0;40320.0;35;33
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560925;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;732.8;40320.0;36;33
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560925;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;6220.883333333333;40320.0;35;33
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560925;EMPTY;560872;2010-11-29 23:00:00;1380;11;0;23;6416.433333333333;40320.0;35;33
560872.0;111.276;2794023;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_070;560872;EMPTY;560890;2010-11-29 23:00:00;1380;11;0;23;664.15;70620.0;19;33
4901428.0;276.504;2891205;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560464;EMPTY;560925;2010-11-30 12:09:03;729;11;1;12;789.05;18069.05;3;33
4901428.0;276.504;2891205;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560925;False;560925;2010-11-30 12:09:07;729;11;1;12;0.0666666666666666;18069.116666666665;4;33
4901428.0;276.504;2891205;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560925;EMPTY;560925;2010-11-30 12:14:37;734;11;1;12;5.5;18074.616666666665;5;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560464;EMPTY;6;2010-11-30 15:21:56;921;11;1;15;6741.933333333333;80241.93333333333;9;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560925;False;6;2010-11-30 15:22:02;922;11;1;15;0.1;80242.03333333334;10;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560925;EMPTY;6;2010-11-30 15:22:26;922;11;1;15;0.4;80242.43333333333;11;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;6;2010-11-30 15:22:44;922;11;1;15;0.3;80242.73333333334;12;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;6;2010-11-30 15:50:14;950;11;1;15;27.5;80270.23333333334;13;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;6;2010-11-30 15:50:30;950;11;1;15;0.2666666666666666;80270.5;14;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560925;False;6;2010-11-30 15:50:50;950;11;1;15;0.3333333333333333;80270.83333333333;15;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;6;2010-11-30 15:50:56;950;11;1;15;0.1;80270.93333333333;16;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;6;2010-11-30 15:51:22;951;11;1;15;0.4333333333333333;80271.36666666667;17;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;6;2010-11-30 15:51:36;951;11;1;15;0.2333333333333333;80271.6;18;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560925;False;6;2010-11-30 15:51:49;951;11;1;15;0.2166666666666666;80271.81666666667;19;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;6;2010-11-30 15:52:23;952;11;1;15;0.5666666666666667;80272.38333333333;20;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560925;EMPTY;6;2010-11-30 15:52:28;952;11;1;15;0.0833333333333333;80272.46666666666;21;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560925;True;6;2010-11-30 15:53:02;953;11;1;15;0.5666666666666667;80273.03333333334;22;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560925;EMPTY;6;2010-11-30 15:53:04;953;11;1;15;0.0333333333333333;80273.06666666667;23;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560925;False;6;2010-11-30 15:53:24;953;11;1;15;0.3333333333333333;80273.4;24;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010;560925;42;6;2010-11-30 15:54:00;954;11;1;15;0.6;80274.0;25;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1;560925;EMPTY;6;2010-11-30 15:54:10;954;11;1;15;0.1666666666666666;80274.16666666667;26;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;560925;True;6;2010-11-30 15:55:36;955;11;1;15;1.4333333333333331;80275.6;27;33
560912.0;0.0;2866083;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560872;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;18136.983333333334;28800.0;10;33
4901428.0;116.79765;2868276;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560872;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;18011.733333333334;27360.0;9;33
4901428.0;241.3256;2868714;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560872;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;18014.45;23040.0;10;33
560950.0;0.0;2871542;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_100;560872;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;12960.0;21600.0;3;33
560912.0;0.0;2872584;regular;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560872;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;12018.7;20160.0;7;33
560912.0;0.0;2874224;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560925;EMPTY;560912;2010-11-30 23:00:00;1380;11;1;23;9368.55;18720.0;13;33
4901428.0;148.368;2875758;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560894;2010-11-30 23:00:00;1380;11;1;23;7637.566666666667;15840.0;11;33
4901428.0;276.504;2891205;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560872;2010-11-30 23:00:00;1380;11;1;23;645.3833333333333;18720.0;6;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;4901428;EMPTY;2670601;2010-12-01 09:27:11;567;12;2;9;10707.183333333332;79887.18333333333;8;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;2670601;2010-12-01 09:27:17;567;12;2;9;0.1;79887.28333333334;9;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;2670601;2010-12-01 09:27:23;567;12;2;9;0.1;79887.38333333333;10;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;2670601;2010-12-01 09:27:30;567;12;2;9;0.1166666666666666;79887.5;11;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;2670601;2010-12-01 09:27:32;567;12;2;9;0.0333333333333333;79887.53333333334;12;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560925;False;2670601;2010-12-01 09:27:48;567;12;2;9;0.2666666666666666;79887.8;13;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;2670601;2010-12-01 09:27:52;567;12;2;9;0.0666666666666666;79887.86666666667;14;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;2670601;2010-12-01 09:28:03;568;12;2;9;0.1833333333333333;79888.05;15;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560925;EMPTY;2670601;2010-12-01 09:28:06;568;12;2;9;0.05;79888.1;16;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;2670601;2010-12-01 09:28:14;568;12;2;9;0.1333333333333333;79888.23333333334;17;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560925;True;2670601;2010-12-01 09:28:21;568;12;2;9;0.1166666666666666;79888.35;18;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560925;EMPTY;2670601;2010-12-01 09:28:25;568;12;2;9;0.0666666666666666;79888.41666666667;19;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560925;False;2670601;2010-12-01 09:30:11;570;12;2;9;1.7666666666666666;79890.18333333333;20;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010;560925;42;2670601;2010-12-01 09:30:35;570;12;2;9;0.4;79890.58333333333;21;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1;560925;EMPTY;2670601;2010-12-01 09:30:39;570;12;2;9;0.0666666666666666;79890.65;22;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;560925;True;2670601;2010-12-01 09:33:03;573;12;2;9;2.4;79893.05;23;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;560925;False;2670601;2010-12-01 09:36:08;576;12;2;9;3.083333333333333;79896.13333333333;24;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;2670601;2010-12-01 09:36:21;576;12;2;9;0.2166666666666666;79896.35;25;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;2670601;2010-12-01 09:36:39;576;12;2;9;0.3;79896.65;26;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560925;EMPTY;2670601;2010-12-01 09:36:43;576;12;2;9;0.0666666666666666;79896.71666666666;27;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560925;True;2670601;2010-12-01 09:36:55;576;12;2;9;0.2;79896.91666666667;28;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560925;EMPTY;2670601;2010-12-01 09:37:01;577;12;2;9;0.1;79897.01666666666;29;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560925;True;2670601;2010-12-01 09:37:29;577;12;2;9;0.0;79897.48333333334;30;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;4901428;EMPTY;2670601;2010-12-01 09:37:29;577;12;2;9;0.4666666666666667;79897.48333333334;31;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560925;False;2670601;2010-12-01 09:37:35;577;12;2;9;0.1;79897.58333333333;32;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560925;EMPTY;2670601;2010-12-01 09:37:45;577;12;2;9;0.1666666666666666;79897.75;33;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560925;EMPTY;2670601;2010-12-01 09:37:49;577;12;2;9;0.0666666666666666;79897.81666666667;34;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560925;False;2670601;2010-12-01 09:37:57;577;12;2;9;0.1333333333333333;79897.95;35;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560925;EMPTY;2670601;2010-12-01 09:38:00;578;12;2;9;0.05;79898.0;37;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;4901428;EMPTY;2670601;2010-12-01 09:38:00;578;12;2;9;0.0;79898.0;36;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560925;False;2670601;2010-12-01 09:38:04;578;12;2;9;0.0666666666666666;79898.06666666667;38;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560925;False;2670601;2010-12-01 09:38:28;578;12;2;9;0.4;79898.46666666666;39;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;2670601;2010-12-01 09:38:34;578;12;2;9;0.1;79898.56666666667;40;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560925;False;2670601;2010-12-01 09:38:59;578;12;2;9;0.4166666666666667;79898.98333333334;41;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560925;False;2670601;2010-12-01 09:39:05;579;12;2;9;0.1;79899.08333333333;42;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560925;False;2670601;2010-12-01 09:39:10;579;12;2;9;0.0;79899.16666666667;43;33
4901428.0;2302.0476;2783345;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;4901428;EMPTY;2670601;2010-12-01 09:39:10;579;12;2;9;0.0833333333333333;79899.16666666667;44;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;560925;False;2670601;2010-12-01 09:52:59;592;12;2;9;1077.3833333333334;81352.98333333334;28;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;2670601;2010-12-01 09:53:03;593;12;2;9;0.0666666666666666;81353.05;29;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;2670601;2010-12-01 09:53:11;593;12;2;9;0.1333333333333333;81353.18333333333;30;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560925;EMPTY;2670601;2010-12-01 09:53:14;593;12;2;9;0.05;81353.23333333334;31;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560925;True;2670601;2010-12-01 09:53:19;593;12;2;9;0.0833333333333333;81353.31666666667;32;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560925;EMPTY;2670601;2010-12-01 09:53:21;593;12;2;9;0.0333333333333333;81353.35;33;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560925;True;2670601;2010-12-01 09:54:00;594;12;2;9;0.0;81354.0;34;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560464;EMPTY;2670601;2010-12-01 09:54:00;594;12;2;9;0.65;81354.0;35;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560925;False;2670601;2010-12-01 09:54:05;594;12;2;9;0.0833333333333333;81354.08333333333;36;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560925;EMPTY;2670601;2010-12-01 09:54:08;594;12;2;9;0.05;81354.13333333333;37;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560925;EMPTY;2670601;2010-12-01 09:54:12;594;12;2;9;0.0666666666666666;81354.2;38;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560925;False;2670601;2010-12-01 09:54:17;594;12;2;9;0.0833333333333333;81354.28333333334;39;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560925;EMPTY;2670601;2010-12-01 09:54:19;594;12;2;9;0.0333333333333333;81354.31666666667;41;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560464;EMPTY;2670601;2010-12-01 09:54:19;594;12;2;9;0.0;81354.31666666667;40;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560925;False;2670601;2010-12-01 09:54:22;594;12;2;9;0.05;81354.36666666667;42;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560925;False;2670601;2010-12-01 09:54:39;594;12;2;9;0.2833333333333333;81354.65;43;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560925;False;2670601;2010-12-01 09:54:45;594;12;2;9;0.1;81354.75;44;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560925;False;2670601;2010-12-01 09:54:47;594;12;2;9;0.0;81354.78333333334;45;33
4901428.0;1354.2542;2771451;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560464;EMPTY;2670601;2010-12-01 09:54:47;594;12;2;9;0.0333333333333333;81354.78333333334;46;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560872;EMPTY;560872;2010-12-01 23:00:00;1380;12;2;23;2880.0;2880.0;3;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;560872;EMPTY;560881;2010-12-01 23:00:00;1380;12;2;23;0.0;2880.0;2;33
560912.0;0.0;2872584;regular;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_020;560872;other;560872;2010-12-01 23:00:00;1380;12;2;23;1440.0;21600.0;8;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560464;EMPTY;560872;2010-12-02 14:02:10;842;12;3;14;902.1666666666666;3782.1666666666665;4;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560872;False;560872;2010-12-02 14:02:14;842;12;3;14;0.0666666666666666;3782.233333333333;5;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560872;EMPTY;560872;2010-12-02 14:07:03;847;12;3;14;4.816666666666666;3787.05;6;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560872;False;560872;2010-12-02 14:07:12;847;12;3;14;0.15;3787.2;7;33
4901428.0;254.94849;2899336;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560872;True;560872;2010-12-02 14:07:18;847;12;3;14;0.1;3787.3;8;33
560925.0;162.51353;2904023;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_010;560925;EMPTY;560925;2010-12-02 23:00:00;1380;12;3;23;0.0;0.0;1;34
other;0.0;2900428;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560872;EMPTY;560872;2010-12-02 23:00:00;1380;12;3;23;21600.0;21600.0;2;34
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_2;560872;EMPTY;560872;2010-12-02 23:00:00;1380;12;3;23;4320.0;4320.0;2;34
4901428.0;116.79765;2902319;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560872;EMPTY;560872;2010-12-02 23:00:00;1380;12;3;23;5760.0;5760.0;2;34
4901428.0;3253.373;2902671;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560872;EMPTY;560872;2010-12-02 23:00:00;1380;12;3;23;10080.0;10080.0;2;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560872;EMPTY;560872;2010-12-02 23:00:00;1380;12;3;23;5086.133333333333;10080.0;10;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560872;EMPTY;560881;2010-12-02 23:00:00;1380;12;3;23;0.0;10080.0;9;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;560872;EMPTY;560881;2010-12-02 23:00:00;1380;12;3;23;0.0;10080.0;7;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;560872;EMPTY;560881;2010-12-02 23:00:00;1380;12;3;23;0.0;10080.0;8;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560872;True;560872;2010-12-03 08:37:49;517;12;4;8;577.8166666666667;10657.816666666668;11;34
4901428.0;148.368;2887943;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560872;EMPTY;560872;2010-12-03 08:52:24;532;12;4;8;14.583333333333334;10672.4;12;34
other;0.0;2900428;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_015;other;EMPTY;560872;2010-12-03 10:44:56;644;12;4;10;704.9333333333333;22304.93333333333;3;34
other;0.0;2900428;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560872;False;560872;2010-12-03 10:45:00;645;12;4;10;0.0666666666666666;22305.0;4;34
other;0.0;2900428;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560872;EMPTY;560872;2010-12-03 10:55:31;655;12;4;10;10.516666666666667;22315.516666666663;5;34
other;0.0;2900428;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560872;False;560872;2010-12-03 10:55:45;655;12;4;10;0.2333333333333333;22315.75;6;34
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015;560462;EMPTY;560872;2010-12-03 11:15:33;675;12;4;11;735.55;5055.55;3;34
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020;560872;False;560872;2010-12-03 11:15:37;675;12;4;11;0.0666666666666666;5055.616666666667;4;34
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1;560872;EMPTY;560872;2010-12-03 11:21:19;681;12;4;11;5.7;5061.316666666667;5;34
560462.0;0.0;2901823;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_040;560872;False;560872;2010-12-03 11:21:29;681;12;4;11;0.1666666666666666;5061.483333333334;6;33
4901428.0;116.79765;2902319;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560464;EMPTY;560872;2010-12-03 12:04:06;724;12;4;12;784.1;6544.1;3;33
4901428.0;116.79765;2902319;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560872;False;560872;2010-12-03 12:04:09;724;12;4;12;0.05;6544.15;4;33
4901428.0;116.79765;2902319;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1;560872;EMPTY;560872;2010-12-03 12:07:47;727;12;4;12;3.633333333333333;6547.783333333334;5;33
4901428.0;116.79765;2902319;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560872;False;560872;2010-12-03 12:07:55;727;12;4;12;0.1333333333333333;6547.916666666667;6;33
4901428.0;3253.373;2902671;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560464;EMPTY;560872;2010-12-03 13:09:23;789;12;4;13;849.3833333333333;10929.383333333331;3;33
4901428.0;3253.373;2902671;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560872;False;560872;2010-12-03 13:09:27;789;12;4;13;0.0666666666666666;10929.45;4;33
